Customer_ID,Communication_Day,Communication_Type,Communication_Time,City,DateOfBirth,Qualification,Gender,Marital_Status,Occupation_Code,Total_Previous_Email_Sent,Total_Email_Open,Total_Previous_Email_Clicked,Total_Previous_SMS_Sent,Total_Previous_SMS_Replied,Total_Previous_Calls_Made,Total_Previous_Calls_attended,Total_Previous_Facebook_Notification,Total_Previous_Facebook_Clicked,Successfulchannel
2113533,Friday,promotional,8PM-12PM,Tier1,17-09-1985,,male,married,self employeed -professional,19,2,1,15,0,12,0,6,0,call
2026012,Friday,promotional,8AM_11AM,Tier1,25-01-1992,PHD,male,married,self employeed -professional,14,9,2,16,2,10,4,5,3,facebook
1943011,Tuesday,service,2PM_5PM,Tier1,29-03-1984,Graduate,male,u,self employeed -nonprofessional,10,10,1,17,5,14,5,7,3,email
4713177,Sunday,service,8AM_11AM,Tier1,04-09-1990,Post Graduate,male,u,self employeed -nonprofessional,13,8,1,20,3,11,2,7,2,email
1162275,Tuesday,promotional,8PM-12PM,Tier1,25-03-1980,Diploma,male,married,self employeed -professional,16,5,2,18,3,6,5,6,1,facebook
3701725,Sunday,service,2PM_5PM,Tier1,30-05-1977,Graduate,male,u,self employeed -professional,16,2,2,11,0,11,5,4,2,facebook
815559,Sunday,promotional,8AM_11AM,Tier1,03-10-1985,Diploma,male,m,self employeed -professional,19,2,2,14,3,8,0,6,0,sms
2536160,Saturday,promotional,8AM_11AM,Tier1,13-03-1982,Post Graduate,male,m,self employeed -nonprofessional,14,3,2,17,3,15,3,10,1,sms
1616300,Sunday,promotional,2PM_5PM,Tier1,08-08-1982,Diploma,male,u,salaried,20,3,2,12,5,5,5,8,0,email
2826145,Tuesday,service,2PM_5PM,Tier1,11-10-1976,,male,u,self employeed -nonprofessional,13,4,1,19,1,14,1,10,0,email
758453,Friday,promotional,11AM_2PM,Tier1,25-04-1982,,male,m,self employeed -professional,12,10,2,19,1,15,5,5,2,call
3816987,Tuesday,promotional,2PM_5PM,Tier1,15-04-1964,,male,married,self employeed -professional,11,3,1,12,3,9,2,5,2,facebook
3904807,Sunday,service,8AM_11AM,Tier1,09-05-1967,Diploma,male,,self employeed -professional,16,4,2,16,2,12,4,5,1,email
2349599,Wednesday,promotional,8AM_11AM,Tier1,01-05-1990,PHD,male,unmarried,salaried,19,10,2,19,0,11,5,10,1,call
3777088,Sunday,service,5PM_8PM,Tier1,27-04-1988,Diploma,male,m,self employeed -professional,19,8,2,15,4,11,4,6,2,facebook
4392788,Thursday,promotional,5PM_8PM,Tier1,06-12-1965,Diploma,male,married,salaried,10,10,0,18,4,13,2,9,1,sms
3482291,Wednesday,promotional,2PM_5PM,Tier1,06-10-1974,Graduate,male,married,salaried,14,10,1,14,2,15,4,5,2,email
1962669,Thursday,service,8PM-12PM,Tier1,20-12-1961,PHD,male,u,self employeed -professional,20,8,2,18,4,7,1,6,2,email
4101963,Monday,promotional,8PM-12PM,Tier1,17-10-1960,,,u,self employeed -professional,11,6,0,18,5,15,4,7,3,sms
3215480,Monday,promotional,2PM_5PM,Tier1,14-12-1976,Post Graduate,male,u,self employeed -professional,19,9,0,10,4,11,5,10,0,email
3203497,Monday,service,5PM_8PM,Tier1,16-09-1961,Graduate,male,m,salaried,17,9,0,11,0,15,1,5,1,email
1457620,Monday,service,11AM_2PM,Tier1,24-11-1989,Diploma,male,m,self employeed -nonprofessional,11,7,2,14,5,7,5,10,0,facebook
2055956,Thursday,promotional,11AM_2PM,Tier1,14-01-1990,Others,male,u,self employeed -nonprofessional,10,9,0,15,4,5,0,7,0,call
762623,Tuesday,promotional,2PM_5PM,Tier1,12-09-1970,Diploma,male,unmarried,self employeed -professional,19,7,1,19,5,9,1,7,0,call
4318544,Sunday,service,5PM_8PM,Tier1,25-04-1967,Others,male,m,salaried,19,7,2,17,0,15,4,5,0,call
4677925,Sunday,service,2PM_5PM,Tier1,19-09-1969,,male,m,self employeed -nonprofessional,17,6,0,15,5,15,3,3,3,sms
922790,Saturday,service,5PM_8PM,Tier1,09-09-1962,Post Graduate,male,married,self employeed -professional,11,4,2,18,4,14,2,6,2,facebook
2996618,Friday,service,5PM_8PM,Tier1,18-07-1982,Graduate,male,unmarried,salaried,14,3,2,12,5,9,2,9,1,sms
2599581,Sunday,promotional,8PM-12PM,Tier1,27-03-1982,Graduate,male,m,self employeed -professional,12,4,0,10,1,10,2,10,1,sms
4597878,Thursday,service,2PM_5PM,Tier1,05-02-1963,Others,male,m,self employeed -professional,12,8,0,14,0,15,1,6,1,email
1888284,Thursday,service,8PM-12PM,Tier1,07-03-1974,Graduate,male,m,self employeed -professional,18,6,0,16,1,15,3,5,0,sms
3714462,Wednesday,service,5PM_8PM,Tier1,20-06-1986,Diploma,male,m,self employeed -professional,14,5,2,14,0,14,0,3,3,call
1471766,Friday,promotional,8AM_11AM,Tier1,14-12-1988,PHD,male,,salaried,12,10,1,13,1,13,5,3,0,facebook
4288177,Monday,service,2PM_5PM,Tier1,28-07-1977,Others,male,m,salaried,11,5,1,10,5,9,0,3,0,email
3095884,Tuesday,promotional,8PM-12PM,Tier1,13-08-1974,Diploma,male,u,self employeed -nonprofessional,15,3,1,12,3,10,0,10,0,facebook
2836265,Sunday,promotional,8AM_11AM,Tier1,11-01-1984,Graduate,male,u,self employeed -nonprofessional,10,3,2,17,5,11,3,6,1,facebook
3814813,Wednesday,promotional,11AM_2PM,Tier1,28-11-1991,PHD,male,u,self employeed -nonprofessional,14,8,0,18,0,5,1,10,1,sms
711023,Saturday,promotional,2PM_5PM,Tier1,10-09-1974,PHD,male,unmarried,self employeed -nonprofessional,17,9,2,20,2,9,1,5,1,email
4984765,Monday,promotional,11AM_2PM,Tier1,05-01-1987,Diploma,,m,self employeed -nonprofessional,18,8,2,17,5,7,5,6,1,sms
4681688,Sunday,promotional,5PM_8PM,Tier1,11-12-1960,,male,m,self employeed -nonprofessional,12,7,0,18,2,12,1,10,1,sms
2155429,Wednesday,service,8PM-12PM,Tier1,15-11-1982,Graduate,male,married,salaried,20,8,1,18,2,15,3,3,1,call
2788571,Sunday,service,2PM_5PM,Tier1,15-03-1989,Others,male,married,self employeed -nonprofessional,10,3,1,18,4,12,1,4,2,email
3434028,Thursday,service,8PM-12PM,Tier1,18-10-1962,Post Graduate,male,married,self employeed -nonprofessional,16,10,0,13,5,9,0,5,3,email
4626278,Tuesday,promotional,11AM_2PM,Tier1,13-09-1967,Others,male,m,self employeed -nonprofessional,18,4,0,15,2,5,5,9,1,call
4427580,Sunday,service,8PM-12PM,Tier1,08-11-1992,PHD,male,unmarried,self employeed -professional,12,9,1,13,0,12,0,6,3,sms
847821,Saturday,promotional,11AM_2PM,Tier1,04-07-1969,Post Graduate,male,unmarried,self employeed -nonprofessional,15,3,1,14,5,7,4,4,0,sms
2781803,Monday,promotional,2PM_5PM,Tier1,05-05-1969,,male,u,self employeed -professional,14,9,0,20,4,7,1,,1,facebook
2133869,Sunday,service,11AM_2PM,Tier1,07-08-1972,Others,male,married,salaried,10,5,2,19,2,10,4,0,3,email
1134467,Tuesday,service,11AM_2PM,Tier1,27-12-1968,Others,male,m,salaried,11,5,2,16,5,11,4,0,0,email
2120848,Tuesday,service,2PM_5PM,Tier1,03-01-1968,Diploma,male,married,self employeed -professional,20,10,2,14,3,9,3,0,2,sms
3556702,Saturday,promotional,11AM_2PM,Tier1,27-05-1979,Others,male,married,salaried,15,7,0,16,0,14,1,0,3,facebook
1304681,Saturday,service,8AM_11AM,Tier1,24-08-1960,,male,u,self employeed -nonprofessional,13,10,1,18,0,13,0,0,1,facebook
2010825,Wednesday,promotional,8PM-12PM,Tier1,27-12-1966,Diploma,male,,salaried,16,2,1,10,5,15,5,0,3,email
4593256,Friday,service,8AM_11AM,Tier1,10-01-1978,,male,u,salaried,17,3,0,16,5,15,4,0,3,sms
1327950,Wednesday,promotional,11AM_2PM,Tier1,22-06-1982,Graduate,male,u,salaried,18,8,2,20,4,8,2,0,3,call
3068356,Thursday,service,8AM_11AM,Tier1,30-11-1967,Others,male,married,self employeed -professional,20,10,1,20,5,6,5,0,0,call
788509,Thursday,promotional,8AM_11AM,Tier1,05-08-1982,Others,male,unmarried,self employeed -professional,17,9,0,11,3,10,1,0,2,call
1951372,Monday,service,5PM_8PM,Tier1,20-11-1969,Post Graduate,male,unmarried,self employeed -professional,14,5,1,17,1,9,1,0,2,email
2581180,Wednesday,service,11AM_2PM,Tier1,16-02-1964,Post Graduate,,unmarried,self employeed -nonprofessional,15,2,1,15,4,11,3,0,1,call
3543772,Thursday,promotional,8AM_11AM,Tier1,06-12-1961,Post Graduate,male,m,self employeed -nonprofessional,10,3,0,14,1,12,3,0,0,call
1996912,Monday,promotional,8PM-12PM,Tier1,07-12-1982,PHD,male,u,self employeed -nonprofessional,12,4,1,18,1,5,5,0,2,call
1634647,Sunday,service,11AM_2PM,Tier1,27-09-1962,Diploma,male,married,self employeed -professional,15,7,0,10,0,6,4,0,1,email
2379389,Wednesday,service,8PM-12PM,Tier1,25-01-1970,,male,m,self employeed -professional,12,9,2,17,1,5,4,0,2,facebook
4160157,Thursday,promotional,8AM_11AM,Tier1,26-09-1961,Diploma,male,unmarried,salaried,13,7,2,17,0,11,3,0,2,sms
4802439,Sunday,promotional,8AM_11AM,Tier1,11-02-1989,Graduate,male,unmarried,salaried,10,4,1,17,2,10,4,0,1,sms
1397959,Saturday,promotional,8AM_11AM,Tier1,02-07-1970,Graduate,male,m,self employeed -nonprofessional,13,5,2,15,0,11,2,0,3,call
1862747,Sunday,promotional,8PM-12PM,Tier1,17-01-1971,Others,male,married,self employeed -professional,11,9,0,11,5,10,3,0,2,email
1567037,Tuesday,service,8AM_11AM,Tier1,25-11-1982,,male,m,salaried,14,4,2,13,4,9,0,0,1,email
4177036,Sunday,promotional,8PM-12PM,Tier1,05-05-1960,Others,male,m,self employeed -nonprofessional,16,2,1,18,3,15,4,0,2,facebook
975467,Sunday,service,8PM-12PM,Tier1,24-10-1971,Post Graduate,male,married,salaried,13,8,0,15,3,10,5,0,3,sms
2312030,Thursday,promotional,8PM-12PM,Tier1,25-06-1983,Graduate,male,married,self employeed -professional,10,5,2,13,5,14,4,0,3,sms
1687971,Wednesday,service,8AM_11AM,Tier1,14-12-1990,Post Graduate,male,unmarried,salaried,12,10,1,15,3,11,2,0,3,facebook
2280753,Sunday,promotional,8PM-12PM,Tier1,21-11-1983,,male,,self employeed -professional,11,10,1,17,4,5,5,0,0,sms
1788916,Wednesday,promotional,2PM_5PM,Tier1,08-11-1983,Diploma,male,unmarried,self employeed -nonprofessional,13,9,0,20,2,11,0,0,1,facebook
3922529,Saturday,service,8AM_11AM,Tier1,26-12-1966,Post Graduate,male,m,salaried,13,7,0,11,1,15,2,0,3,email
4282191,Friday,service,5PM_8PM,Tier1,24-11-1960,PHD,male,married,self employeed -professional,13,10,0,11,2,9,3,0,2,call
4333775,Wednesday,service,5PM_8PM,Tier1,26-05-1981,Post Graduate,male,unmarried,salaried,13,5,1,15,4,10,4,0,1,email
1292797,Thursday,service,2PM_5PM,Tier1,04-05-1988,Graduate,male,married,self employeed -nonprofessional,12,10,0,20,2,11,4,0,2,facebook
3805976,Sunday,service,8AM_11AM,Tier1,10-10-1976,Others,,unmarried,salaried,17,8,0,17,1,15,5,0,2,call
4235813,Friday,service,8PM-12PM,Tier1,14-10-1977,Others,male,married,self employeed -professional,15,6,0,12,5,9,1,0,0,call
1649987,Sunday,service,11AM_2PM,Tier1,18-04-1962,Post Graduate,male,married,self employeed -nonprofessional,18,8,1,11,1,10,5,0,1,sms
2570766,Sunday,service,8PM-12PM,Tier1,18-03-1992,Others,male,married,self employeed -professional,14,3,2,10,0,12,4,0,1,sms
2536166,Monday,service,2PM_5PM,Tier1,04-03-1977,PHD,male,m,self employeed -professional,18,10,2,18,3,7,5,0,0,email
3708176,Friday,service,5PM_8PM,Tier1,03-03-1966,Others,male,unmarried,self employeed -professional,19,4,1,12,5,12,3,0,2,call
2762949,Monday,promotional,8AM_11AM,Tier1,16-06-1992,Post Graduate,male,unmarried,self employeed -professional,15,9,0,16,5,7,2,0,3,sms
3022282,Saturday,service,11AM_2PM,Tier1,06-09-1967,Graduate,male,u,self employeed -nonprofessional,15,7,1,12,5,5,0,0,3,sms
1165651,Friday,promotional,2PM_5PM,Tier1,14-12-1986,Post Graduate,male,u,self employeed -nonprofessional,14,4,2,17,4,6,2,0,3,email
853942,Tuesday,service,5PM_8PM,Tier1,12-06-1974,Graduate,male,u,self employeed -professional,18,8,0,10,4,8,2,0,1,facebook
3437172,Friday,promotional,2PM_5PM,Tier1,20-12-1978,Others,male,married,self employeed -nonprofessional,12,4,0,18,2,7,5,0,0,sms
1690666,Friday,promotional,8AM_11AM,Tier1,10-11-1968,Post Graduate,male,married,self employeed -nonprofessional,13,10,2,16,2,7,4,0,2,sms
954273,Saturday,service,8AM_11AM,Tier1,15-02-1988,Post Graduate,male,unmarried,salaried,18,3,0,12,0,6,2,0,3,sms
2736200,Sunday,promotional,8AM_11AM,Tier1,07-12-1981,Graduate,male,married,self employeed -nonprofessional,20,8,2,15,3,10,5,0,0,sms
3679603,Monday,service,5PM_8PM,Tier1,24-09-1982,PHD,male,,self employeed -nonprofessional,17,10,0,10,2,9,1,0,2,call
3580481,Tuesday,promotional,2PM_5PM,Tier1,27-05-1962,Graduate,male,unmarried,self employeed -nonprofessional,12,2,1,10,5,8,2,0,0,call
1507747,Wednesday,promotional,8PM-12PM,Tier1,22-08-1961,Others,male,married,self employeed -professional,14,7,1,19,5,14,3,0,3,facebook
4779245,Sunday,promotional,8PM-12PM,Tier1,28-04-1968,Others,male,unmarried,self employeed -nonprofessional,10,9,2,12,2,8,0,0,1,call
3305474,Tuesday,service,8AM_11AM,Tier1,26-01-1974,PHD,male,u,self employeed -nonprofessional,15,6,1,10,5,14,3,0,,email
2466119,Friday,service,5PM_8PM,Tier1,03-03-1964,PHD,male,u,self employeed -nonprofessional,17,8,2,19,5,10,4,0,0,call
2079729,Thursday,service,11AM_2PM,Tier1,11-03-1985,,,unmarried,self employeed -nonprofessional,18,2,0,15,5,12,5,0,0,sms
3768711,Wednesday,promotional,8PM-12PM,Tier1,16-11-1983,Graduate,male,married,self employeed -professional,13,9,1,20,5,13,5,0,1,email
3162510,Sunday,service,8PM-12PM,Tier1,01-09-1975,,male,unmarried,self employeed -nonprofessional,18,9,1,10,0,5,1,0,1,email
4915374,Tuesday,service,2PM_5PM,Tier1,15-03-1984,Diploma,male,married,salaried,18,7,1,18,2,5,4,0,0,email
4040613,Thursday,promotional,2PM_5PM,Tier1,21-11-1966,,male,unmarried,salaried,10,7,0,13,4,12,2,0,0,facebook
3402438,Friday,promotional,8AM_11AM,Tier1,29-03-1977,,male,unmarried,self employeed -professional,16,10,0,11,1,6,5,0,0,sms
3920120,Friday,service,2PM_5PM,Tier1,04-06-1966,Graduate,male,married,self employeed -nonprofessional,16,5,0,20,3,7,4,0,0,call
3783029,Friday,promotional,8PM-12PM,Tier1,24-02-1967,Graduate,male,unmarried,self employeed -professional,17,10,2,18,1,12,0,0,1,sms
2164517,Wednesday,promotional,8AM_11AM,Tier1,10-12-1988,,male,m,self employeed -nonprofessional,13,3,2,18,2,6,4,0,0,email
4453385,Wednesday,service,8AM_11AM,Tier1,09-06-1960,PHD,male,unmarried,salaried,20,7,2,15,1,6,0,0,0,email
1693031,Tuesday,promotional,8AM_11AM,Tier1,28-11-1965,PHD,male,unmarried,salaried,14,6,2,13,0,14,5,0,0,facebook
2229404,Wednesday,promotional,2PM_5PM,Tier1,01-01-1984,Others,male,unmarried,self employeed -nonprofessional,17,7,0,11,4,13,1,0,0,call
1750447,Friday,service,8PM-12PM,Tier1,02-03-1967,Post Graduate,male,unmarried,self employeed -nonprofessional,11,8,1,18,0,12,4,0,0,sms
3530800,Sunday,service,8AM_11AM,Tier1,25-01-1983,,male,m,salaried,18,8,2,13,5,10,4,0,0,call
2867411,Saturday,service,5PM_8PM,Tier1,31-01-1969,PHD,male,,salaried,14,9,2,19,5,8,1,0,0,call
4085739,Monday,promotional,5PM_8PM,Tier1,29-01-1972,,male,unmarried,self employeed -nonprofessional,11,5,2,18,4,15,5,0,0,email
4019443,Sunday,promotional,8PM-12PM,Tier1,23-02-1992,Graduate,male,unmarried,self employeed -nonprofessional,19,9,1,16,5,12,4,0,0,call
3674467,Sunday,promotional,11AM_2PM,Tier1,02-09-1960,Diploma,male,u,salaried,19,3,2,19,5,13,3,0,1,email
1192104,Tuesday,service,8AM_11AM,Tier1,06-07-1963,Others,male,m,self employeed -professional,17,9,2,13,5,10,0,0,0,facebook
4203182,Saturday,promotional,8PM-12PM,Tier1,16-03-1978,Post Graduate,male,married,self employeed -nonprofessional,14,8,0,15,1,11,1,0,0,facebook
4156514,Wednesday,promotional,5PM_8PM,Tier1,23-10-1976,Diploma,,m,self employeed -professional,20,6,0,12,0,5,0,0,0,sms
1981023,Friday,promotional,8PM-12PM,Tier1,03-08-1963,Others,male,u,self employeed -nonprofessional,17,2,1,14,3,5,0,0,0,sms
3669608,Friday,promotional,11AM_2PM,Tier1,07-12-1984,PHD,male,m,self employeed -nonprofessional,19,7,0,11,4,8,3,0,1,facebook
3225805,Sunday,service,2PM_5PM,Tier1,19-11-1984,,male,married,salaried,11,2,1,19,4,6,3,0,0,email
3319141,Thursday,promotional,11AM_2PM,Tier1,17-04-1975,Post Graduate,male,unmarried,salaried,15,8,0,12,0,5,5,0,1,facebook
1675121,Saturday,service,2PM_5PM,Tier1,10-04-1971,Graduate,male,married,salaried,11,9,0,15,4,5,1,0,0,sms
2380102,Tuesday,promotional,8PM-12PM,Tier1,30-08-1963,PHD,male,unmarried,self employeed -professional,12,5,2,16,1,5,2,0,1,email
1118545,Tuesday,promotional,8AM_11AM,Tier1,10-01-1966,Graduate,male,u,self employeed -professional,17,2,0,18,5,15,5,0,1,call
978661,Sunday,promotional,8PM-12PM,Tier1,21-07-1973,Post Graduate,male,u,self employeed -nonprofessional,19,4,2,12,3,9,5,0,1,facebook
1779557,Friday,promotional,8AM_11AM,Tier1,12-09-1980,Graduate,male,unmarried,self employeed -professional,14,2,0,16,0,9,1,0,0,facebook
4695361,Thursday,service,11AM_2PM,Tier1,30-03-1971,Diploma,male,unmarried,salaried,11,5,1,10,5,10,1,0,0,sms
3330985,Sunday,promotional,11AM_2PM,Tier1,10-08-1970,Post Graduate,male,u,self employeed -professional,10,5,2,11,1,9,1,0,1,facebook
2486969,Saturday,promotional,2PM_5PM,Tier1,21-02-1989,Graduate,male,married,salaried,18,6,2,12,1,6,3,0,0,sms
3203047,Friday,promotional,5PM_8PM,Tier1,18-12-1971,Post Graduate,male,married,self employeed -professional,14,4,1,10,4,15,5,0,1,facebook
3639577,Saturday,service,5PM_8PM,Tier1,04-09-1983,Post Graduate,male,,salaried,16,2,1,11,2,15,1,0,0,sms
4221450,Tuesday,service,8PM-12PM,Tier1,24-04-1990,Graduate,male,married,salaried,18,2,0,16,3,10,4,0,0,facebook
1463349,Tuesday,service,11AM_2PM,Tier1,06-06-1984,,male,unmarried,salaried,10,7,1,12,2,8,5,0,1,email
3529292,Thursday,service,11AM_2PM,Tier1,12-11-1978,,male,m,self employeed -nonprofessional,15,4,1,10,5,11,5,0,,call
3544642,Friday,service,8AM_11AM,Tier1,12-03-1968,,male,married,self employeed -nonprofessional,13,9,0,16,4,14,4,0,1,sms
1525663,Wednesday,promotional,8PM-12PM,Tier1,14-04-1968,Graduate,male,married,salaried,11,5,0,12,0,15,1,0,0,sms
1251846,Friday,service,8PM-12PM,Tier1,01-02-1975,,,married,self employeed -professional,20,7,1,10,2,5,0,0,0,email
3974383,Tuesday,service,11AM_2PM,Tier1,22-06-1961,Diploma,male,married,self employeed -nonprofessional,13,7,1,15,4,14,1,0,0,email
3915649,Thursday,service,2PM_5PM,Tier1,18-07-1984,Others,male,m,salaried,15,6,1,11,1,10,1,0,1,email
2172245,Monday,service,11AM_2PM,Tier1,16-03-1967,Post Graduate,male,unmarried,salaried,17,8,0,16,5,11,2,0,0,call
1483995,Saturday,service,5PM_8PM,Tier1,21-12-1973,Graduate,male,u,self employeed -nonprofessional,10,9,0,11,3,8,3,0,0,facebook
3591072,Saturday,service,8AM_11AM,Tier1,26-03-1982,,male,married,self employeed -nonprofessional,20,9,1,11,1,8,3,,1,call
752199,Friday,service,8PM-12PM,Tier1,21-06-1988,Diploma,male,m,self employeed -professional,17,3,0,10,4,7,0,0,1,email
3484988,Wednesday,promotional,5PM_8PM,Tier1,18-09-1984,Others,male,married,self employeed -professional,11,3,0,11,2,12,0,0,0,sms
1650518,Saturday,promotional,8AM_11AM,Tier1,02-06-1961,PHD,male,unmarried,self employeed -professional,11,8,0,20,1,12,3,0,0,sms
1309483,Monday,promotional,8AM_11AM,Tier1,10-09-1981,Others,male,m,salaried,15,3,2,18,1,11,1,0,1,call
1995274,Friday,service,8AM_11AM,Tier1,19-07-1966,,male,married,salaried,12,2,2,20,5,6,1,0,1,email
2595686,Saturday,service,11AM_2PM,Tier1,12-11-1973,Post Graduate,male,u,self employeed -nonprofessional,11,5,0,15,3,11,5,0,0,facebook
3340439,Saturday,promotional,2PM_5PM,Tier1,18-10-1990,PHD,male,other,self employeed -nonprofessional,14,5,2,17,1,12,3,0,1,facebook
2669871,Monday,promotional,8AM_11AM,Tier1,06-08-1980,Others,male,m,self employeed -nonprofessional,18,7,0,13,5,7,4,0,0,email
971181,Sunday,promotional,11AM_2PM,Tier1,31-03-1980,Others,male,,self employeed -professional,19,2,1,17,3,13,0,0,0,sms
2620208,Tuesday,promotional,8PM-12PM,Tier1,02-01-1975,Diploma,male,u,salaried,10,10,1,14,1,6,1,0,1,sms
2835744,Wednesday,service,2PM_5PM,Tier1,09-05-1984,Post Graduate,male,unmarried,self employeed -professional,11,7,1,19,3,5,4,0,1,facebook
997926,Sunday,service,5PM_8PM,Tier1,17-09-1972,Post Graduate,male,m,salaried,15,10,0,18,5,5,5,0,0,call
2327963,Friday,service,8PM-12PM,Tier1,18-08-1977,PHD,male,u,self employeed -nonprofessional,14,10,0,16,2,10,0,0,0,sms
1763143,Tuesday,promotional,8AM_11AM,Tier1,23-04-1981,PHD,male,married,salaried,15,3,1,11,5,8,0,0,0,email
2372609,Wednesday,service,8PM-12PM,Tier1,17-11-1973,Post Graduate,,u,salaried,18,2,2,16,1,9,3,0,0,email
2474146,Friday,promotional,5PM_8PM,Tier1,29-04-1971,PHD,male,u,self employeed -professional,11,9,0,16,2,7,1,0,1,email
729220,Sunday,promotional,8AM_11AM,Tier1,03-06-1965,,male,u,salaried,12,3,1,20,5,5,3,0,0,facebook
2230599,Friday,promotional,8PM-12PM,Tier1,15-08-1978,Graduate,male,m,salaried,15,10,2,16,5,9,5,0,1,email
2067506,Monday,promotional,8AM_11AM,Tier1,15-12-1984,Others,male,u,salaried,13,7,1,15,0,7,5,0,0,email
3409486,Tuesday,promotional,8PM-12PM,Tier1,13-05-1970,Others,male,unmarried,self employeed -professional,20,10,2,10,5,7,2,0,0,call
4040742,Wednesday,service,8PM-12PM,Tier1,04-06-1976,,male,unmarried,self employeed -professional,10,3,2,11,4,6,3,0,1,email
4738499,Tuesday,service,5PM_8PM,Tier1,30-01-1970,PHD,male,unmarried,self employeed -professional,11,8,2,12,4,11,1,0,0,email
2839854,Sunday,service,8AM_11AM,Tier1,10-03-1964,,male,u,self employeed -nonprofessional,10,7,0,13,4,6,3,0,1,email
4221115,Wednesday,service,8PM-12PM,Tier1,28-08-1973,Diploma,male,m,self employeed -nonprofessional,12,10,2,20,5,13,4,0,1,email
3761283,Saturday,promotional,8PM-12PM,Tier1,03-09-1990,Others,male,married,salaried,16,10,0,10,3,10,3,0,0,email
3475787,Wednesday,promotional,2PM_5PM,Tier1,12-02-1988,Diploma,male,m,self employeed -nonprofessional,16,3,1,14,4,13,4,0,0,email
1576824,Saturday,promotional,8PM-12PM,Tier1,12-08-1968,Graduate,male,married,self employeed -professional,14,2,2,16,4,5,3,0,1,sms
3473562,Monday,service,8AM_11AM,Tier1,26-03-1970,Others,male,married,salaried,16,2,0,10,3,7,2,,0,sms
3945616,Saturday,service,8AM_11AM,Tier1,14-11-1968,Diploma,male,,salaried,12,5,2,11,5,6,4,0,1,call
3276817,Friday,promotional,2PM_5PM,Tier1,08-02-1966,Others,male,unmarried,self employeed -professional,11,3,0,13,2,6,1,0,0,call
